State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
Andhra Pradesh,ANANTAPUR,1997,Kharif     ,Rice,35600,75400
Andhra Pradesh,ANANTAPUR,1997,Rabi       ,Rice,18000,37300
Andhra Pradesh,ANANTAPUR,1997,Rabi       ,Wheat,300,200
Andhra Pradesh,CHITTOOR,1997,Kharif     ,Rice,42300,84400
Andhra Pradesh,CHITTOOR,1997,Rabi       ,Rice,57400,137400
Andhra Pradesh,EAST GODAVARI,1997,Kharif     ,Rice,214100,429300
Andhra Pradesh,EAST GODAVARI,1997,Rabi       ,Rice,154400,491500
Andhra Pradesh,GUNTUR,1997,Kharif     ,Rice,295000,845300
Andhra Pradesh,GUNTUR,1997,Rabi       ,Rice,14500,51800
Andhra Pradesh,KADAPA,1997,Kharif     ,Rice,47700,77500
Andhra Pradesh,KADAPA,1997,Rabi       ,Rice,13000,27700
Andhra Pradesh,KRISHNA,1997,Kharif     ,Rice,257900,699400
Andhra Pradesh,KRISHNA,1997,Rabi       ,Rice,116300,393500
Andhra Pradesh,KURNOOL,1997,Kharif     ,Rice,66300,176900
Andhra Pradesh,KURNOOL,1997,Rabi       ,Rice,9000,23900
Andhra Pradesh,KURNOOL,1997,Rabi       ,Wheat,600,300
Andhra Pradesh,PRAKASAM,1997,Kharif     ,Rice,62000,124300
Andhra Pradesh,PRAKASAM,1997,Rabi       ,Rice,74200,222100
Andhra Pradesh,SPSR NELLORE,1997,Kharif     ,Rice,48700,127600
Andhra Pradesh,SPSR NELLORE,1997,Rabi       ,Rice,182100,544600
Andhra Pradesh,SRIKAKULAM,1997,Kharif     ,Rice,185700,278500
Andhra Pradesh,SRIKAKULAM,1997,Rabi       ,Rice,600,2100
Andhra Pradesh,VISAKHAPATANAM,1997,Kharif     ,Rice,95600,79700
Andhra Pradesh,VISAKHAPATANAM,1997,Rabi       ,Rice,2700,8700
Andhra Pradesh,VIZIANAGARAM,1997,Kharif     ,Rice,130500,185600
Andhra Pradesh,VIZIANAGARAM,1997,Rabi       ,Rice,1000,3200
Andhra Pradesh,WEST GODAVARI,1997,Kharif     ,Rice,247200,630400
Andhra Pradesh,WEST GODAVARI,1997,Rabi       ,Rice,193600,678100
Arunachal Pradesh,CHANGLANG,1997,Kharif     ,Rice,11500,13800
Arunachal Pradesh,CHANGLANG,1997,Rabi       ,Wheat,240,260
Arunachal Pradesh,DIBANG VALLEY,1997,Kharif     ,Rice,10310,12400
Arunachal Pradesh,DIBANG VALLEY,1997,Rabi       ,Wheat,196,294
Arunachal Pradesh,EAST KAMENG,1997,Kharif     ,Rice,8945,9200
Arunachal Pradesh,EAST KAMENG,1997,Rabi       ,Wheat,19,81
Arunachal Pradesh,EAST SIANG,1997,Kharif     ,Rice,10200,15525
Arunachal Pradesh,EAST SIANG,1997,Rabi       ,Wheat,447,670
Arunachal Pradesh,LOHIT,1997,Kharif     ,Rice,15070,19600
Arunachal Pradesh,LOHIT,1997,Rabi       ,Wheat,250,300
Arunachal Pradesh,LOWER SUBANSIRI,1997,Kharif     ,Rice,21064,19900
Arunachal Pradesh,LOWER SUBANSIRI,1997,Rabi       ,Wheat,33,56
Arunachal Pradesh,PAPUM PARE,1997,Kharif     ,Rice,6938,8400
Arunachal Pradesh,PAPUM PARE,1997,Rabi       ,Wheat,95,103
Arunachal Pradesh,TAWANG,1997,Kharif     ,Rice,868,1050
Arunachal Pradesh,TAWANG,1997,Rabi       ,Wheat,1695,2712
Arunachal Pradesh,TIRAP,1997,Kharif     ,Rice,5345,3700
Arunachal Pradesh,TIRAP,1997,Rabi       ,Wheat,15,15
Arunachal Pradesh,UPPER SIANG,1997,Kharif     ,Rice,6200,5800
Arunachal Pradesh,UPPER SUBANSIRI,1997,Kharif     ,Rice,3915,2750
Arunachal Pradesh,UPPER SUBANSIRI,1997,Rabi       ,Wheat,60,120
Arunachal Pradesh,WEST KAMENG,1997,Kharif     ,Rice,915,880
Arunachal Pradesh,WEST KAMENG,1997,Rabi       ,Wheat,670,799
Arunachal Pradesh,WEST SIANG,1997,Kharif     ,Rice,18750,16500
Arunachal Pradesh,WEST SIANG,1997,Rabi       ,Wheat,65,65
Assam,BARPETA,1997,Autumn     ,Rice,83560,43512
Assam,BARPETA,1997,Rabi       ,Wheat,12675,15645
Assam,BARPETA,1997,Summer     ,Rice,8850,12831
Assam,BARPETA,1997,Winter     ,Rice,103015,76589
Assam,BONGAIGAON,1997,Autumn     ,Rice,29514,14056
Assam,BONGAIGAON,1997,Rabi       ,Wheat,5397,6458
Assam,BONGAIGAON,1997,Summer     ,Rice,6366,5462
Assam,BONGAIGAON,1997,Winter     ,Rice,56841,38596
Assam,CACHAR,1997,Autumn     ,Rice,8278,7956
Assam,CACHAR,1997,Rabi       ,Wheat,35,45
Assam,CACHAR,1997,Summer     ,Rice,7200,7843
Assam,CACHAR,1997,Winter     ,Rice,88000,94250
Assam,DARRANG,1997,Autumn     ,Rice,68782,40252
Assam,DARRANG,1997,Rabi       ,Wheat,3665,4021
Assam,DARRANG,1997,Summer     ,Rice,7767,8937
Assam,DARRANG,1997,Winter     ,Rice,93133,70404
Assam,DHEMAJI,1997,Autumn     ,Rice,12750,7036
Assam,DHEMAJI,1997,Rabi       ,Wheat,3500,4463
Assam,DHEMAJI,1997,Summer     ,Rice,4525,3012
Assam,DHEMAJI,1997,Winter     ,Rice,44725,38042
Assam,DHUBRI,1997,Autumn     ,Rice,62078,25030
Assam,DHUBRI,1997,Rabi       ,Wheat,18270,25101
Assam,DHUBRI,1997,Summer     ,Rice,21085,15466
Assam,DHUBRI,1997,Winter     ,Rice,54249,34696
Assam,DIBRUGARH,1997,Autumn     ,Rice,10448,13674
Assam,DIBRUGARH,1997,Rabi       ,Wheat,887,1040
Assam,DIBRUGARH,1997,Summer     ,Rice,314,376
Assam,DIBRUGARH,1997,Winter     ,Rice,77456,88908
Assam,DIMA HASAO,1997,Autumn     ,Rice,5984,5393
Assam,DIMA HASAO,1997,Rabi       ,Wheat,56,73
Assam,DIMA HASAO,1997,Summer     ,Rice,52,62
Assam,DIMA HASAO,1997,Winter     ,Rice,8117,10606
Assam,GOALPARA,1997,Autumn     ,Rice,22550,17189
Assam,GOALPARA,1997,Rabi       ,Wheat,4720,7722
Assam,GOALPARA,1997,Summer     ,Rice,7416,9225
Assam,GOALPARA,1997,Winter     ,Rice,41750,32789
Assam,GOLAGHAT,1997,Autumn     ,Rice,4427,3110
Assam,GOLAGHAT,1997,Rabi       ,Wheat,759,687
Assam,GOLAGHAT,1997,Summer     ,Rice,103,89
Assam,GOLAGHAT,1997,Winter     ,Rice,77675,100960
Assam,HAILAKANDI,1997,Autumn     ,Rice,6500,8907
Assam,HAILAKANDI,1997,Summer     ,Rice,750,866
Assam,HAILAKANDI,1997,Winter     ,Rice,35500,35504
Assam,JORHAT,1997,Autumn     ,Rice,5370,4670
Assam,JORHAT,1997,Rabi       ,Wheat,2100,2540
Assam,JORHAT,1997,Summer     ,Rice,9560,11452
Assam,JORHAT,1997,Winter     ,Rice,84250,85639
Assam,KAMRUP,1997,Autumn     ,Rice,52303,38310
Assam,KAMRUP,1997,Rabi       ,Wheat,6442,7614
Assam,KAMRUP,1997,Summer     ,Rice,20849,27883
Assam,KAMRUP,1997,Winter     ,Rice,104645,108106
Assam,KARBI ANGLONG,1997,Autumn     ,Rice,10354,7833
Assam,KARBI ANGLONG,1997,Rabi       ,Wheat,1797,2706
Assam,KARBI ANGLONG,1997,Summer     ,Rice,160,192
Assam,KARBI ANGLONG,1997,Winter     ,Rice,110191,110704
Assam,KARIMGANJ,1997,Autumn     ,Rice,7332,8936
Assam,KARIMGANJ,1997,Summer     ,Rice,4552,2983
Assam,KARIMGANJ,1997,Winter     ,Rice,61520,71060
Assam,KOKRAJHAR,1997,Autumn     ,Rice,31005,16292
Assam,KOKRAJHAR,1997,Rabi       ,Wheat,1545,2234
Assam,KOKRAJHAR,1997,Summer     ,Rice,3730,3120
Assam,KOKRAJHAR,1997,Winter     ,Rice,57430,44832
Assam,LAKHIMPUR,1997,Autumn     ,Rice,18325,11793
Assam,LAKHIMPUR,1997,Rabi       ,Wheat,880,751
Assam,LAKHIMPUR,1997,Summer     ,Rice,3820,2121
Assam,LAKHIMPUR,1997,Winter     ,Rice,85239,74456
Assam,MARIGAON,1997,Autumn     ,Rice,27010,14050
Assam,MARIGAON,1997,Rabi       ,Wheat,8000,12288
Assam,MARIGAON,1997,Summer     ,Rice,32500,48230
Assam,MARIGAON,1997,Winter     ,Rice,38500,30515
Assam,NAGAON,1997,Autumn     ,Rice,57555,54868
Assam,NAGAON,1997,Rabi       ,Wheat,5764,5661
Assam,NAGAON,1997,Summer     ,Rice,28013,43668
Assam,NAGAON,1997,Winter     ,Rice,142724,136887
Assam,NALBARI,1997,Autumn     ,Rice,41500,24528
Assam,NALBARI,1997,Rabi       ,Wheat,4000,6392
Assam,NALBARI,1997,Summer     ,Rice,1280,1009
Assam,NALBARI,1997,Winter     ,Rice,105000,88738
Assam,SIVASAGAR,1997,Autumn     ,Rice,2512,2408
Assam,SIVASAGAR,1997,Rabi       ,Wheat,251,326
Assam,SIVASAGAR,1997,Summer     ,Rice,10,12
Assam,SIVASAGAR,1997,Winter     ,Rice,102181,103028
Assam,SONITPUR,1997,Autumn     ,Rice,31431,20768
Assam,SONITPUR,1997,Rabi       ,Wheat,3325,3468
Assam,SONITPUR,1997,Summer     ,Rice,6000,4698
Assam,SONITPUR,1997,Winter     ,Rice,115686,129041
Assam,TINSUKIA,1997,Autumn     ,Rice,7790,7740
Assam,TINSUKIA,1997,Rabi       ,Wheat,630,819
Assam,TINSUKIA,1997,Summer     ,Rice,72,86
Assam,TINSUKIA,1997,Winter     ,Rice,55494,42946
Bihar,ARARIA,1997,Autumn     ,Rice,17876,21397
Bihar,ARARIA,1997,Rabi       ,Wheat,41719,70134
Bihar,ARARIA,1997,Summer     ,Rice,8479,13993
Bihar,ARARIA,1997,Winter     ,Rice,93975,121063
Bihar,AURANGABAD,1997,Rabi       ,Wheat,35874,63942
Bihar,AURANGABAD,1997,Summer     ,Rice,10,19
Bihar,AURANGABAD,1997,Winter     ,Rice,185191,382670
Bihar,BANKA,1997,Autumn     ,Rice,38,59
Bihar,BANKA,1997,Rabi       ,Wheat,24063,36121
Bihar,BANKA,1997,Summer     ,Rice,480,808
Bihar,BANKA,1997,Winter     ,Rice,98943,159067
Bihar,BEGUSARAI,1997,Autumn     ,Rice,7812,11698
Bihar,BEGUSARAI,1997,Rabi       ,Wheat,59668,109241
Bihar,BEGUSARAI,1997,Summer     ,Rice,144,210
Bihar,BEGUSARAI,1997,Winter     ,Rice,12907,12172
Bihar,BHAGALPUR,1997,Autumn     ,Rice,1215,1867
Bihar,BHAGALPUR,1997,Rabi       ,Wheat,38622,71874
Bihar,BHAGALPUR,1997,Summer     ,Rice,248,438
Bihar,BHAGALPUR,1997,Winter     ,Rice,51405,81057
Bihar,BHOJPUR,1997,Autumn     ,Rice,682,733
Bihar,BHOJPUR,1997,Rabi       ,Wheat,81288,163581
Bihar,BHOJPUR,1997,Summer     ,Rice,54,93
Bihar,BHOJPUR,1997,Winter     ,Rice,106982,205530
Bihar,BUXAR,1997,Rabi       ,Wheat,68053,170609
Bihar,BUXAR,1997,Summer     ,Rice,4,6
Bihar,BUXAR,1997,Winter     ,Rice,91783,215629
Bihar,DARBHANGA,1997,Autumn     ,Rice,19578,19904
Bihar,DARBHANGA,1997,Rabi       ,Wheat,59241,97972
Bihar,DARBHANGA,1997,Summer     ,Rice,1472,2017
Bihar,DARBHANGA,1997,Winter     ,Rice,65936,71543
Bihar,GAYA,1997,Autumn     ,Rice,2816,4607
Bihar,GAYA,1997,Rabi       ,Wheat,55542,98825
Bihar,GAYA,1997,Summer     ,Rice,359,698
Bihar,GAYA,1997,Winter     ,Rice,99537,149409
Bihar,GOPALGANJ,1997,Autumn     ,Rice,73672,119083
Bihar,GOPALGANJ,1997,Rabi       ,Wheat,88342,202916
Bihar,GOPALGANJ,1997,Summer     ,Rice,27,49
Bihar,GOPALGANJ,1997,Winter     ,Rice,30205,52009
Bihar,JAMUI,1997,Rabi       ,Wheat,19299,24094
Bihar,JAMUI,1997,Summer     ,Rice,112,226
Bihar,JAMUI,1997,Winter     ,Rice,31966,36808
Bihar,JEHANABAD,1997,Autumn     ,Rice,3,3
Bihar,JEHANABAD,1997,Rabi       ,Wheat,44404,80116
Bihar,JEHANABAD,1997,Summer     ,Rice,124,250
Bihar,JEHANABAD,1997,Winter     ,Rice,90101,125150
Bihar,KAIMUR (BHABUA),1997,Autumn     ,Rice,367,395
Bihar,KAIMUR (BHABUA),1997,Rabi       ,Wheat,65746,142102
Bihar,KAIMUR (BHABUA),1997,Winter     ,Rice,108363,216228
Bihar,KATIHAR,1997,Autumn     ,Rice,21370,24893
Bihar,KATIHAR,1997,Rabi       ,Wheat,45582,83310
Bihar,KATIHAR,1997,Summer     ,Rice,36882,74067
Bihar,KATIHAR,1997,Winter     ,Rice,70067,82310
Bihar,KHAGARIA,1997,Autumn     ,Rice,6967,4272
Bihar,KHAGARIA,1997,Rabi       ,Wheat,24565,61886
Bihar,KHAGARIA,1997,Summer     ,Rice,302,521
Bihar,KHAGARIA,1997,Winter     ,Rice,16316,18960
Bihar,KISHANGANJ,1997,Autumn     ,Rice,12838,10254
Bihar,KISHANGANJ,1997,Rabi       ,Wheat,19589,34718
Bihar,KISHANGANJ,1997,Summer     ,Rice,9144,20521
Bihar,KISHANGANJ,1997,Winter     ,Rice,75467,86418
Bihar,LAKHISARAI,1997,Rabi       ,Wheat,24969,40890
Bihar,LAKHISARAI,1997,Winter     ,Rice,31361,38025
Bihar,MADHEPURA,1997,Autumn     ,Rice,18452,26003
Bihar,MADHEPURA,1997,Rabi       ,Wheat,39999,63679
Bihar,MADHEPURA,1997,Summer     ,Rice,7162,15213
Bihar,MADHEPURA,1997,Winter     ,Rice,58064,100533
Bihar,MADHUBANI,1997,Autumn     ,Rice,25274,32983
Bihar,MADHUBANI,1997,Rabi       ,Wheat,64513,105523
Bihar,MADHUBANI,1997,Summer     ,Rice,5198,11149
Bihar,MADHUBANI,1997,Winter     ,Rice,141257,151364
Bihar,MUNGER,1997,Autumn     ,Rice,5,5
Bihar,MUNGER,1997,Rabi       ,Wheat,15315,23850
Bihar,MUNGER,1997,Summer     ,Rice,23,46
Bihar,MUNGER,1997,Winter     ,Rice,32374,51041
Bihar,MUZAFFARPUR,1997,Autumn     ,Rice,28848,34285
Bihar,MUZAFFARPUR,1997,Rabi       ,Wheat,77880,150376
Bihar,MUZAFFARPUR,1997,Summer     ,Rice,1584,2438
Bihar,MUZAFFARPUR,1997,Winter     ,Rice,103795,137271
Bihar,NALANDA,1997,Rabi       ,Wheat,81934,160425
Bihar,NALANDA,1997,Summer     ,Rice,83,167
Bihar,NALANDA,1997,Winter     ,Rice,107219,118067
Bihar,NAWADA,1997,Autumn     ,Rice,2,2
Bihar,NAWADA,1997,Rabi       ,Wheat,48271,100425
Bihar,NAWADA,1997,Summer     ,Rice,145,260
Bihar,NAWADA,1997,Winter     ,Rice,84042,126323
Bihar,PASHCHIM CHAMPARAN,1997,Autumn     ,Rice,80375,147314
Bihar,PASHCHIM CHAMPARAN,1997,Rabi       ,Wheat,84056,197197
Bihar,PASHCHIM CHAMPARAN,1997,Summer     ,Rice,10460,16108
Bihar,PASHCHIM CHAMPARAN,1997,Winter     ,Rice,121516,224254
Bihar,PATNA,1997,Autumn     ,Rice,1179,1594
Bihar,PATNA,1997,Rabi       ,Wheat,60566,168132
Bihar,PATNA,1997,Summer     ,Rice,146,286
Bihar,PATNA,1997,Winter     ,Rice,95558,182653
Bihar,PURBI CHAMPARAN,1997,Autumn     ,Rice,65949,83328
Bihar,PURBI CHAMPARAN,1997,Rabi       ,Wheat,95178,217655
Bihar,PURBI CHAMPARAN,1997,Summer     ,Rice,1322,1944
Bihar,PURBI CHAMPARAN,1997,Winter     ,Rice,108623,154298
Bihar,PURNIA,1997,Autumn     ,Rice,19065,23419
Bihar,PURNIA,1997,Rabi       ,Wheat,57876,101786
Bihar,PURNIA,1997,Summer     ,Rice,18502,40311
Bihar,PURNIA,1997,Winter     ,Rice,92010,99948
Bihar,ROHTAS,1997,Autumn     ,Rice,1047,1637
Bihar,ROHTAS,1997,Rabi       ,Wheat,110613,178489
Bihar,ROHTAS,1997,Summer     ,Rice,483,896
Bihar,ROHTAS,1997,Winter     ,Rice,203149,360295
Bihar,SAHARSA,1997,Autumn     ,Rice,12672,12324
Bihar,SAHARSA,1997,Rabi       ,Wheat,44543,59456
Bihar,SAHARSA,1997,Summer     ,Rice,6102,10280
Bihar,SAHARSA,1997,Winter     ,Rice,71371,71488
Bihar,SAMASTIPUR,1997,Autumn     ,Rice,30879,41438
Bihar,SAMASTIPUR,1997,Rabi       ,Wheat,49883,102673
Bihar,SAMASTIPUR,1997,Summer     ,Rice,1178,2021
Bihar,SAMASTIPUR,1997,Winter     ,Rice,55892,66154
Bihar,SARAN,1997,Autumn     ,Rice,20955,29940
Bihar,SARAN,1997,Rabi       ,Wheat,90921,200986
Bihar,SARAN,1997,Winter     ,Rice,69464,95925
Bihar,SHEIKHPURA,1997,Rabi       ,Wheat,19402,39713
Bihar,SHEIKHPURA,1997,Summer     ,Rice,12,24
Bihar,SHEIKHPURA,1997,Winter     ,Rice,30284,44202
Bihar,SHEOHAR,1997,Autumn     ,Rice,5376,8612
Bihar,SHEOHAR,1997,Rabi       ,Wheat,11844,21103
Bihar,SHEOHAR,1997,Summer     ,Rice,56,91
Bihar,SHEOHAR,1997,Winter     ,Rice,19439,28654
Bihar,SITAMARHI,1997,Autumn     ,Rice,22925,28028
Bihar,SITAMARHI,1997,Rabi       ,Wheat,51968,96812
Bihar,SITAMARHI,1997,Summer     ,Rice,1867,2723
Bihar,SITAMARHI,1997,Winter     ,Rice,87408,103968
Bihar,SIWAN,1997,Autumn     ,Rice,35529,37976
Bihar,SIWAN,1997,Rabi       ,Wheat,99181,233012
Bihar,SIWAN,1997,Winter     ,Rice,64337,98014
Bihar,SUPAUL,1997,Autumn     ,Rice,16354,20397
Bihar,SUPAUL,1997,Rabi       ,Wheat,54730,93671
Bihar,SUPAUL,1997,Summer     ,Rice,8657,13823
Bihar,SUPAUL,1997,Winter     ,Rice,86723,93863
Bihar,VAISHALI,1997,Autumn     ,Rice,8561,7602
Bihar,VAISHALI,1997,Rabi       ,Wheat,43425,72122
Bihar,VAISHALI,1997,Summer     ,Rice,118,192
Bihar,VAISHALI,1997,Winter     ,Rice,48676,44775
Goa,SOUTH GOA,1997,Kharif     ,Rice,15169,40864
Goa,SOUTH GOA,1997,Rabi       ,Rice,6417,19052
Gujarat,AHMADABAD,1997,Rabi       ,Wheat,96000,121400
Gujarat,AHMADABAD,1997,Whole Year ,Rice,75300,114500
Gujarat,AMRELI,1997,Rabi       ,Wheat,17300,49300
Gujarat,BANAS KANTHA,1997,Rabi       ,Wheat,42600,109700
Gujarat,BHARUCH,1997,Rabi       ,Wheat,19900,13900
Gujarat,BHARUCH,1997,Whole Year ,Rice,25100,24600
Gujarat,BHAVNAGAR,1997,Rabi       ,Wheat,10500,23800
Gujarat,BHAVNAGAR,1997,Whole Year ,Rice,100,200
Gujarat,DANG,1997,Rabi       ,Wheat,100,200
Gujarat,DANG,1997,Whole Year ,Rice,11400,8800
Gujarat,GANDHINAGAR,1997,Rabi       ,Wheat,8800,25700
Gujarat,GANDHINAGAR,1997,Whole Year ,Rice,7200,19400
Gujarat,JAMNAGAR,1997,Rabi       ,Wheat,22200,61300
Gujarat,JUNAGADH,1997,Rabi       ,Wheat,65700,239100
Gujarat,JUNAGADH,1997,Whole Year ,Rice,100,200
Gujarat,KACHCHH,1997,Rabi       ,Wheat,14500,43100
Gujarat,KHEDA,1997,Rabi       ,Wheat,69200,117200
Gujarat,KHEDA,1997,Whole Year ,Rice,155600,273500
Gujarat,MAHESANA,1997,Rabi       ,Wheat,85900,230200
Gujarat,MAHESANA,1997,Whole Year ,Rice,13800,27300
Gujarat,PANCH MAHALS,1997,Rabi       ,Wheat,70700,144800
Gujarat,PANCH MAHALS,1997,Whole Year ,Rice,119200,141700
Gujarat,RAJKOT,1997,Rabi       ,Wheat,63500,225100
Gujarat,SABAR KANTHA,1997,Rabi       ,Wheat,65000,156500
Gujarat,SABAR KANTHA,1997,Whole Year ,Rice,29800,54900
Gujarat,SURAT,1997,Rabi       ,Wheat,5300,8200
Gujarat,SURAT,1997,Whole Year ,Rice,81900,149100
Gujarat,SURENDRANAGAR,1997,Rabi       ,Wheat,22500,46800
Gujarat,SURENDRANAGAR,1997,Whole Year ,Rice,600,1200
Gujarat,VADODARA,1997,Rabi       ,Wheat,13900,29700
Gujarat,VADODARA,1997,Whole Year ,Rice,54700,54700
Gujarat,VALSAD,1997,Rabi       ,Wheat,400,1100
Gujarat,VALSAD,1997,Whole Year ,Rice,97800,172200
Haryana,AMBALA,1997,Kharif     ,Rice,65000,182000
Haryana,AMBALA,1997,Rabi       ,Wheat,72000,226000
Haryana,BHIWANI,1997,Kharif     ,Rice,1000,3000
Haryana,BHIWANI,1997,Rabi       ,Wheat,90000,321000
Haryana,FARIDABAD,1997,Kharif     ,Rice,21000,59000
Haryana,FARIDABAD,1997,Rabi       ,Wheat,119000,449000
Haryana,FATEHABAD,1997,Kharif     ,Rice,52000,184000
Haryana,FATEHABAD,1997,Rabi       ,Wheat,161000,625000
Haryana,GURGAON,1997,Kharif     ,Rice,7000,20000
Haryana,GURGAON,1997,Rabi       ,Wheat,120000,428000
Haryana,HISAR,1997,Kharif     ,Rice,22000,64000
Haryana,HISAR,1997,Rabi       ,Wheat,158000,654000
Haryana,JHAJJAR,1997,Kharif     ,Rice,8000,13000
Haryana,JHAJJAR,1997,Rabi       ,Wheat,90000,337000
Haryana,JIND,1997,Kharif     ,Rice,81000,224000
Haryana,JIND,1997,Rabi       ,Wheat,175000,631000
Haryana,KAITHAL,1997,Kharif     ,Rice,150000,434000
Haryana,KAITHAL,1997,Rabi       ,Wheat,160000,570000
Haryana,KARNAL,1997,Kharif     ,Rice,161000,427000
Haryana,KARNAL,1997,Rabi       ,Wheat,163000,577000
Haryana,KURUKSHETRA,1997,Kharif     ,Rice,106000,327000
Haryana,KURUKSHETRA,1997,Rabi       ,Wheat,97000,371000
Haryana,MAHENDRAGARH,1997,Rabi       ,Wheat,41000,171000
Haryana,PANCHKULA,1997,Kharif     ,Rice,6000,16000
Haryana,PANCHKULA,1997,Rabi       ,Wheat,15000,47000
Haryana,PANIPAT,1997,Kharif     ,Rice,69000,169000
Haryana,PANIPAT,1997,Rabi       ,Wheat,76000,252000
Haryana,REWARI,1997,Rabi       ,Wheat,45000,171000
Haryana,ROHTAK,1997,Kharif     ,Rice,16000,29000
Haryana,ROHTAK,1997,Rabi       ,Wheat,74000,245000
Haryana,SIRSA,1997,Kharif     ,Rice,32000,107000
Haryana,SIRSA,1997,Rabi       ,Wheat,215000,842000
Haryana,SONIPAT,1997,Kharif     ,Rice,62000,130000
Haryana,SONIPAT,1997,Rabi       ,Wheat,123000,407000
Haryana,YAMUNANAGAR,1997,Kharif     ,Rice,54000,168000
Haryana,YAMUNANAGAR,1997,Rabi       ,Wheat,63000,204000
Jammu and Kashmir ,ANANTNAG,1997,Kharif     ,Rice,41279,1105
Jammu and Kashmir ,ANANTNAG,1997,Rabi       ,Wheat,23,20
Jammu and Kashmir ,BADGAM,1997,Kharif     ,Rice,27897,626
Jammu and Kashmir ,BADGAM,1997,Rabi       ,Wheat,645,580
Jammu and Kashmir ,BARAMULLA,1997,Kharif     ,Rice,34304,670
Jammu and Kashmir ,BARAMULLA,1997,Rabi       ,Wheat,516,430
Jammu and Kashmir ,DODA,1997,Kharif     ,Rice,4148,45
Jammu and Kashmir ,DODA,1997,Rabi       ,Wheat,6579,9230
Jammu and Kashmir ,JAMMU,1997,Kharif     ,Rice,57940,1060
Jammu and Kashmir ,JAMMU,1997,Rabi       ,Wheat,94071,159300
Jammu and Kashmir ,KARGIL,1997,Rabi       ,Wheat,1603,1390
Jammu and Kashmir ,KATHUA,1997,Kharif     ,Rice,34356,591
Jammu and Kashmir ,KATHUA,1997,Rabi       ,Wheat,48718,71840
Jammu and Kashmir ,KUPWARA,1997,Kharif     ,Rice,17337,224
Jammu and Kashmir ,LEH LADAKH,1997,Rabi       ,Wheat,3725,2920
Jammu and Kashmir ,POONCH,1997,Kharif     ,Rice,3598,46
Jammu and Kashmir ,POONCH,1997,Rabi       ,Wheat,11551,21230
Jammu and Kashmir ,PULWAMA,1997,Kharif     ,Rice,26296,654
Jammu and Kashmir ,PULWAMA,1997,Rabi       ,Wheat,449,400
Jammu and Kashmir ,RAJAURI,1997,Kharif     ,Rice,6334,95
Jammu and Kashmir ,RAJAURI,1997,Rabi       ,Wheat,37794,67820
Jammu and Kashmir ,SRINAGAR,1997,Kharif     ,Rice,12458,262
Jammu and Kashmir ,SRINAGAR,1997,Rabi       ,Wheat,16,10
Jammu and Kashmir ,UDHAMPUR,1997,Kharif     ,Rice,9799,110
Jammu and Kashmir ,UDHAMPUR,1997,Rabi       ,Wheat,38982,61300
Karnataka,BANGALORE RURAL,1997,Kharif     ,Rice,11240,26256
Karnataka,BANGALORE RURAL,1997,Rabi       ,Rice,195,422
Karnataka,BANGALORE RURAL,1997,Summer     ,Rice,4350,12398
Karnataka,BELGAUM,1997,Kharif     ,Rice,63734,91677
Karnataka,BELGAUM,1997,Rabi       ,Wheat,55130,41220
Karnataka,BELGAUM,1997,Summer     ,Rice,40,114
Karnataka,BELLARY,1997,Kharif     ,Rice,34112,96733
Karnataka,BELLARY,1997,Rabi       ,Wheat,2900,1893
Karnataka,BELLARY,1997,Summer     ,Rice,23573,65571
Karnataka,BENGALURU URBAN,1997,Kharif     ,Rice,3507,11033
Karnataka,BENGALURU URBAN,1997,Summer     ,Rice,1252,3490
Karnataka,BIDAR,1997,Kharif     ,Rice,9385,6109
Karnataka,BIDAR,1997,Rabi       ,Rice,2,3
Karnataka,BIDAR,1997,Rabi       ,Wheat,7110,1585
Karnataka,BIJAPUR,1997,Kharif     ,Rice,450,635
Karnataka,BIJAPUR,1997,Rabi       ,Wheat,60800,29117
Karnataka,CHIKMAGALUR,1997,Kharif     ,Rice,48109,112905
Karnataka,CHIKMAGALUR,1997,Rabi       ,Wheat,68,39
Karnataka,CHIKMAGALUR,1997,Summer     ,Rice,3431,12040
Karnataka,CHITRADURGA,1997,Kharif     ,Rice,39725,136465
Karnataka,CHITRADURGA,1997,Rabi       ,Rice,355,756
Karnataka,CHITRADURGA,1997,Rabi       ,Wheat,518,381
Karnataka,CHITRADURGA,1997,Summer     ,Rice,32958,110865
Karnataka,DAKSHIN KANNAD,1997,Kharif     ,Rice,92885,180119
Karnataka,DAKSHIN KANNAD,1997,Rabi       ,Rice,40539,78462
Karnataka,DAKSHIN KANNAD,1997,Summer     ,Rice,5312,10650
Karnataka,DHARWAD,1997,Kharif     ,Rice,89655,103406
Karnataka,DHARWAD,1997,Rabi       ,Rice,19,30
Karnataka,DHARWAD,1997,Rabi       ,Wheat,86170,34260
Karnataka,DHARWAD,1997,Summer     ,Rice,2464,6181
Karnataka,GULBARGA,1997,Kharif     ,Rice,6591,12179
Karnataka,GULBARGA,1997,Rabi       ,Rice,1846,3963
Karnataka,GULBARGA,1997,Rabi       ,Wheat,19143,6226
Karnataka,GULBARGA,1997,Summer     ,Rice,636,1792
Karnataka,HASSAN,1997,Kharif     ,Rice,53948,147084
Karnataka,HASSAN,1997,Rabi       ,Rice,4744,12700
Karnataka,HASSAN,1997,Summer     ,Rice,8904,27796
Karnataka,KODAGU,1997,Kharif     ,Rice,39414,87476
